trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,hour,day_of_week,month,gender_encoded,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level_encoded,ride_frequency,log_fare,log_distance,sqrt_duration,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,surge_feature
T00016,R0216,Zone_2,-0.17312028678040325,0.08999408488078847,0.206893498970283,2024-08-04,1.0,Ishaan Ghosh,44.0,Male,Chennai,2025-12-31 00:03:47.581311,-1.0039199666793377,0.6774638268266019,3.4,6371.0,0.91,58.4,Residential,Low,0,Sunday,August,1,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.988594163219376,2.122261538862764,7.969316156358712,-1.275039680610298,-0.9390770652147628,0,-1.369432281150025,1.0470837550754222,0
T00017,R0168,Zone_3,-0.31083797645297995,-0.12093312369741449,-0.6098074479926369,2023-12-03,1.0,Diya Das,23.0,Female,Pune,2024-10-26 00:03:47.581311,-1.0039199666793377,-0.026056301031792503,4.03,12971.0,2.11,38.0,Business,Low,0,Sunday,December,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.437579593794131,2.048982334195127,7.504665215717488,-0.64095814256877,-0.5328911995468982,0,0.16865734966801857,0.3316670382933942,0
T00018,R0126,Zone_6,-0.8033537818921949,-0.61114086435691,-0.7905958172045058,2024-01-19,0.0,Diya Reddy,29.0,Female,Surat,2025-07-23 00:03:47.581311,-0.6131762355725101,-0.026056301031792503,3.65,14627.0,0.54,37.6,Mixed,Low,0,Friday,January,0,False,True,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.260000233663683,1.7316555451583497,6.293647591023825,-1.2620751881968093,-1.9879498116518113,0,-0.7948790779906166,0.09319479936605132,0
T00019,R0255,Zone_1,-0.03773679523787019,0.062124704053348696,-0.38277089130796416,2023-05-26,1.0,Reyansh Sharma,37.0,Female,Bengaluru,2024-02-02 00:03:47.581311,0.16831122664114473,-1.4330965567485814,3.12,4921.0,2.43,30.9,Residential,Low,0,Friday,May,0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.623501142672815,2.189416394888408,7.909487973314076,0.5367481341747186,0.7370759488548032,0,1.1214878170193356,-1.0991663952706623,0
T00020,R0061,Zone_2,0.7792325502774154,0.6171654253745729,1.2847915956375604,2023-06-19,0.0,Meera Reddy,25.0,Male,Mumbai,2023-09-15 00:03:47.581311,-1.394663697786165,1.3809839546849962,3.69,6371.0,0.91,58.4,Residential,Low,0,Monday,June,1,False,True,False,False,True,False,False,False,False,False,False,False,0.0,Low,5.432717132027692,2.5201129055226197,9.026627277117406,0.3098695169386701,0.634727886796362,0,1.6210992980275167,2.4779171886394784,0
T00021,R0289,Zone_4,-0.9760844435154268,-0.8323357395557488,-0.6698512595695439,2024-08-15,0.0,Aarav Gupta,21.0,Female,Chennai,2025-03-26 00:03:47.581311,0.16831122664114473,-1.4330965567485814,4.17,4038.0,2.46,48.2,Business,Low,0,Thursday,August,0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,4.382026634673881,1.5912739418064292,5.6630380539071075,0.1028796096551321,0.7679001936249273,0,-0.37020931913366256,-1.0991663952706623,0
T00022,R0112,Zone_10,-1.5923127498469567,-1.5076548412901343,-1.476172641730329,2024-03-28,0.0,Meera Nair,41.0,Male,Delhi,2025-07-28 00:03:47.581311,0.9497986888547996,-0.7295764288901869,3.24,2440.0,1.54,35.4,Industrial,Low,0,Thursday,March,1,True,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,2.924773184613497,0.8197798314933114,3.0083217912982647,0.5075780262443694,-0.49438155326572436,0,-0.8127223451694803,-0.7414580368796482,0
T00023,R0153,Zone_3,-0.46022665677577496,-0.3717575511443735,-0.14837666843443625,2024-02-26,0.0,Aadhya Ghosh,20.0,Female,Mumbai,2025-02-24 00:03:47.581311,-1.0039199666793377,-1.4330965567485814,4.54,12971.0,2.11,38.0,Business,Low,0,Monday,February,0,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.784905066885279,1.9629077254238845,6.911584478250989,-1.3693268981629414,-1.249269786847839,0,-0.2631497160604809,-1.0991663952706623,0
T00024,R0214,Zone_3,-1.6319941180576991,-1.4589567653179762,-1.486158045843775,2023-01-10,1.0,Aarav Kumar,20.0,Female,Kolkata,2025-04-21 00:03:47.581311,-0.6131762355725101,-1.4330965567485814,4.53,12971.0,2.11,38.0,Business,Low,0,Tuesday,January,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.7419373447293773,3.2726136343907144,-0.765102979013084,-0.5219388137376026,0,-0.4629943084637534,-1.0991663952706623,0
T00025,R0272,Zone_2,0.5901625017438779,-0.1206397617939678,0.5302366505912204,2023-01-15,0.0,Kavya Ghosh,21.0,Female,Kolkata,2026-01-29 00:03:47.581311,-0.22243250446568272,0.6774638268266019,4.79,6371.0,0.91,58.4,Residential,Low,0,Sunday,January,0,False,True,False,False,True,False,False,False,False,False,False,False,0.0,Low,5.143649886535898,2.4527277514237653,7.505331438384317,-1.376566809510734,-0.9433648345370564,0,-1.472923230787434,0.43386942640511234,0
T00026,R0045,Zone_3,-0.5185816100268669,-0.3427147227031468,-0.5685519625765563,2024-02-14,1.0,Saanvi Iyer,34.0,Female,Ahmedabad,2025-04-24 00:03:47.581311,0.5590549577479722,-0.026056301031792503,4.88,12971.0,2.11,38.0,Business,Low,0,Wednesday,February,0,True,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.47403591796329,1.927164106234258,6.982836100038436,0.9628412371079327,1.2276882915521163,0,-0.4737002687710716,-0.3042589321795199,0
T00027,R0096,Zone_9,-1.7066884582190964,-1.6173721931792135,-1.486158045843775,2023-01-12,0.0,Reyansh Das,40.0,Female,Kolkata,2024-09-07 00:03:47.581311,-1.0039199666793377,1.3809839546849962,4.46,11037.0,1.83,56.1,Mixed,Low,0,Thursday,January,0,False,True,False,False,False,False,False,False,False,False,False,True,0.0,Low,2.8831233291713367,0.5766133643039938,2.3043437243605824,-1.5378652995382918,-1.9079995989433145,0,0.343521368020882,1.7625004718574506,0
T00028,R0191,Zone_1,-0.4275478829551636,-0.059033762070153255,0.05882046691957365,2023-05-14,0.0,Meera Gupta,33.0,Female,Surat,2024-03-04 00:03:47.581311,1.3405424199616272,-1.4330965567485814,4.56,4921.0,2.43,30.9,Residential,Low,0,Sunday,May,0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.908676393786758,1.9823798288367047,7.643951857514541,-0.3127743387463294,-0.4040108476384331,0,1.0108595605103812,-1.0991663952706623,0
T00029,R0197,Zone_6,-0.24548042881175705,-0.5207853980953154,-0.7507855876469504,2024-06-13,1.0,Saanvi Das,29.0,Female,Bengaluru,2023-10-17 00:03:47.581311,0.9497986888547996,1.3809839546849962,3.87,14627.0,0.54,37.6,Mixed,Low,0,Thursday,June,0,True,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.301900590194597,2.0844290831908747,6.5337584895678535,-0.5796714511595517,-1.035400764153252,0,1.5069023880827896,0.3316670382933942,0
T00030,R0284,Zone_1,0.5037971709322621,0.8210519482700542,1.1323827960112753,2024-03-15,0.0,Vivaan Das,28.0,Female,Surat,2025-10-08 00:03:47.581311,-0.22243250446568272,-1.4330965567485814,4.95,4921.0,2.43,30.9,Residential,Low,0,Friday,March,0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.38068045697316,2.4203681286504293,9.403722667114339,0.35932821364597145,0.3313020962633371,0,-1.0696653925451163,-1.0991663952706623,0
T00031,R0251,Zone_1,-0.19179387182075266,-0.4709138745093703,0.5335213229969593,2023-04-08,1.0,Vivaan Iyer,46.0,Male,Mumbai,2024-05-29 00:03:47.581311,-1.0039199666793377,-0.7295764288901869,4.48,4921.0,2.43,30.9,Residential,Low,0,Saturday,April,1,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.14510791029753,2.1126345090356,6.662582082045969,-0.24141605818944292,0.7448357252191853,0,0.703955365033927,-0.383749678488634,1
T00032,R0228,Zone_5,2.1587436451332267,2.755773701501276,0.8203389174660798,2023-11-30,1.0,Kavya Ghosh,21.0,Male,Pune,2025-06-28 00:03:47.581311,-1.394663697786165,-1.4330965567485814,4.84,2590.0,1.31,43.9,Business,Low,0,Thursday,November,1,False,True,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.264863990288817,2.9090844668283187,12.424974849069113,0.8947449133199121,1.0132958902600024,0,-0.7056627420962985,-1.0991663952706623,0
T00033,R0083,Zone_10,-0.6259547240088758,-0.7736633588664016,0.0477839676362909,2024-04-19,0.0,Kavya Patel,45.0,Female,Mumbai,2026-02-28 00:03:47.581311,0.9497986888547996,0.6774638268266019,4.4,2440.0,1.54,35.4,Industrial,Low,0,Friday,April,0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,4.902455994582567,1.8578592709325787,5.836951259004995,0.6896702151429129,0.3817872744843101,0,-1.5799828338606157,-0.02604132009762001,1
T00034,R0105,Zone_8,-0.0937575503589182,0.350206093238043,-0.8522162715361675,2024-06-21,1.0,Diya Das,31.0,Female,Jaipur,2024-09-18 00:03:47.581311,1.7312861510684545,-0.026056301031792503,3.69,4516.0,1.93,31.0,Business,Low,0,Friday,June,0,False,True,False,False,False,False,False,False,False,False,True,False,0.0,Low,4.191471272952824,2.162172939277301,8.50764362206128,-0.0933065539504982,-0.6788422080277071,0,0.30426618022738205,-0.5029857979523055,0
T00035,R0221,Zone_4,-0.1404415129597917,-0.47003378879903,-0.8439388970737055,2023-08-15,1.0,Diya Patel,21.0,Female,Delhi,2026-01-21 00:03:47.581311,0.16831122664114473,-0.7295764288901869,4.41,4038.0,2.46,48.2,Business,Low,0,Tuesday,August,0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,4.200954297280359,2.138889000323256,6.664833081180653,-0.44221836682108845,-0.5777474999791323,0,-1.4443740033012522,-0.6520309472818946,0
T00036,R0081,Zone_1,-0.35051934466372237,-0.3092714657102189,-0.05824525762096087,2023-07-29,0.0,Diya Reddy,42.0,Male,Mumbai,2025-12-12 00:03:47.581311,-0.6131762355725101,-1.4330965567485814,3.9,4921.0,2.43,30.9,Residential,Low,0,Saturday,July,1,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.840637486991133,2.0268315914075385,7.063993204979744,0.429201776653735,0.1772399000740926,0,-1.3016278658703433,-1.0991663952706623,0
T00037,R0067,Zone_10,0.1443306589055366,-0.07604875247006389,-0.31169058044777426,2024-06-07,1.0,Saanvi Iyer,32.0,Female,Pune,2025-04-21 00:03:47.581311,2.122029882175282,1.3809839546849962,3.38,2440.0,1.54,35.4,Industrial,Low,0,Friday,June,0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,4.675255793554779,2.2731562823032334,7.605918747922567,0.35712645169762713,0.4338649281973977,0,-0.4629943084637534,0.0014747074709196375,0
T00038,R0026,Zone_1,0.6111702849142713,0.13722535133571312,0.5646600174033641,2023-10-27,0.0,Aarav Kumar,26.0,Male,Surat,2024-11-02 00:03:47.581311,0.5590549577479722,-0.7295764288901869,3.17,4921.0,2.43,30.9,Residential,Low,0,Friday,October,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.158825387729438,2.460443177609626,8.069696400732806,0.42330882555669486,-0.7222918137030796,0,0.14367677561760953,-0.701712663725091,0
T00039,R0077,Zone_5,1.5425153388016966,2.4729728265786233,2.026996172438322,2024-03-07,1.0,Reyansh Das,28.0,Male,Mumbai,2026-02-07 00:03:47.581311,2.5127736132821092,-0.7295764288901869,3.79,2590.0,1.31,43.9,Business,Low,0,Thursday,March,1,False,False,True,False,False,False,False,True,False,False,False,False,0.0,Low,5.6534010450952765,2.7536607123542622,12.030793822520607,1.4133246098594512,1.137265784680176,0,-1.5050411117093885,-0.8436604249913665,0
T00040,R0110,Zone_9,-1.853742940411848,-1.7361837640751416,-1.486158045843775,2024-08-15,1.0,Vivaan Patel,19.0,Male,Kolkata,2023-09-21 00:03:47.581311,-0.22243250446568272,-1.4330965567485814,4.43,11037.0,1.83,56.1,Mixed,Low,0,Thursday,August,1,False,True,False,False,False,False,False,False,False,False,False,True,0.0,Low,2.8831233291713367,0.1397619423751587,1.1224972160321824,0.24231104186188815,0.23799116916143737,0,1.5996873774128804,-1.0991663952706623,0
T00041,R0056,Zone_1,-0.616617931488701,-0.7719031874457211,-0.27739860053186016,2024-02-24,0.0,Meera Patel,40.0,Male,Hyderabad,2024-06-26 00:03:47.581311,0.5590549577479722,-0.7295764288901869,3.25,4921.0,2.43,30.9,Residential,Low,0,Saturday,February,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.699297848712789,1.864080130807681,5.842088667591412,-0.432478628202369,-0.8547708734419384,0,0.6040330688322908,-0.701712663725091,0
T00042,R0120,Zone_4,-0.5442577894573473,-0.4383507032267826,-0.9493111878498096,2024-02-25,1.0,Ishaan Gupta,18.0,Male,Surat,2025-04-04 00:03:47.581311,0.16831122664114473,1.3809839546849962,4.55,4038.0,2.46,48.2,Business,Low,0,Sunday,February,1,True,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,4.072950669534428,1.9110228900548727,6.745368781616021,0.25535971929104845,-0.10707863647178281,0,-0.4023272000556171,0.6893753966844082,0
T00043,R0178,Zone_2,1.0733415146629184,0.31206904578996747,0.5797695104697631,2023-08-07,1.0,Saanvi Ghosh,27.0,Female,Delhi,2025-11-03 00:03:47.581311,-0.22243250446568272,-0.7295764288901869,3.13,6371.0,0.91,58.4,Residential,Low,0,Monday,August,0,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,5.165414347883809,2.6166656393003573,8.430895563343197,0.5571630004751797,0.6169959773192546,0,-1.162450381875207,-0.5881544547120707,0
T00044,R0164,Zone_3,-0.4368846754753383,-0.7413935494872607,0.2576088409148918,2024-04-02,0.0,Aadhya Ghosh,37.0,Female,Ahmedabad,2024-03-29 00:03:47.581311,1.7312861510684545,1.3809839546849962,4.02,12971.0,2.11,38.0,Business,Low,0,Tuesday,April,0,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.0145609120987285,1.9768549529047348,5.930430001273095,0.1561617091575382,0.5640717761302595,0,0.9216432246160631,0.09319479936605132,1
T00045,R0221,Zone_9,-1.5432945891160395,-1.5510724030002514,-1.4058806522475165,2024-07-11,1.0,Diya Patel,21.0,Female,Delhi,2025-03-30 00:03:47.581311,0.16831122664114473,-1.4330965567485814,4.41,11037.0,1.83,56.1,Mixed,Low,0,Thursday,July,0,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,3.177220149599368,0.9082585601768908,2.751363298439521,-0.44221836682108845,-0.5777474999791323,0,-0.3844839328767535,-1.0991663952706623,0
T00046,R0247,Zone_2,0.0813073093943571,0.6391675681330781,-0.7816615082608961,2023-08-13,0.0,Aadhya Das,37.0,Female,Bengaluru,2024-06-27 00:03:47.581311,1.7312861510684545,-0.026056301031792503,4.92,6371.0,0.91,58.4,Residential,Low,0,Sunday,August,0,False,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.26955757977876,2.244955980157409,9.068075870878012,0.873628505222185,0.835705268246608,0,0.6004644153965181,-0.5029857979523055,0
T00047,R0207,Zone_1,-0.061078776538306845,0.0198805899570186,0.3769081426913284,2023-09-03,0.0,Ishaan Iyer,31.0,Female,Mumbai,2025-04-21 00:03:47.581311,0.16831122664114473,-0.7295764288901869,3.93,4921.0,2.43,30.9,Residential,Low,0,Sunday,September,0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.07310918535161,2.178155014615869,7.8179281142768255,-0.09306101432145507,0.7916588273284412,0,-0.4629943084637534,-0.6520309472818946,0
T00048,R0077,Zone_10,0.18868042337636629,0.4710711974580983,-0.510610341339322,2023-08-03,0.0,Reyansh Das,28.0,Male,Mumbai,2025-10-08 00:03:47.581311,2.5127736132821092,-0.026056301031792503,3.79,2440.0,1.54,35.4,Industrial,Low,0,Thursday,August,1,False,False,True,True,False,False,False,False,False,False,False,False,0.0,Low,4.523092074952484,2.2925347571405443,8.74642784226795,1.4133246098594512,1.137265784680176,0,-1.0696653925451163,-0.5881544547120707,0
T00049,R0115,Zone_6,-1.2351804359502747,-0.9534942056792505,-1.2650338994894323,2024-08-08,0.0,Aarav Ghosh,40.0,Female,Bengaluru,2025-05-27 00:03:47.581311,1.3405424199616272,1.3809839546849962,4.4,14627.0,0.54,37.6,Mixed,Low,0,Thursday,August,0,False,True,False,False,False,False,False,False,True,False,False,False,0.0,Low,3.5467396869528134,1.33500106673234,5.285830114561004,-0.29616693110921594,-0.21003522005749173,0,-0.5914658321515714,0.20159127160575266,0
T00050,R0010,Zone_3,1.9860129835099951,0.8946857860351847,0.8286162919285421,2023-03-20,0.0,Vivaan Gupta,25.0,Female,Surat,2025-01-19 00:03:47.581311,0.5590549577479722,-0.7295764288901869,3.38,12971.0,2.11,38.0,Business,Low,0,Monday,March,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.268115857814915,2.8678989020441064,9.536246641105713,0.81355314264958,0.16741507376964454,0,-0.13467819237266287,-0.701712663725091,0
T00051,R0230,Zone_3,-0.3995375053946395,-0.36677039878577916,-0.4546395235455313,2023-07-18,1.0,Kavya Gupta,32.0,Male,Chennai,2024-12-26 00:03:47.581311,0.16831122664114473,0.6774638268266019,3.65,12971.0,2.11,38.0,Business,Low,0,Tuesday,July,1,False,False,True,False,False,True,False,False,False,False,False,False,0.0,Low,4.5682987112121864,1.998773638612381,6.923871749245504,-0.4473746990309987,-0.4927535703649966,0,-0.049030509914117525,0.2422399486956406,0
T00052,R0032,Zone_1,-0.2408120325516698,-0.7064834829770992,-0.38066870096829114,2024-05-24,0.0,Kavya Reddy,18.0,Female,Mumbai,2026-04-01 00:03:47.581311,-0.6131762355725101,-0.026056301031792503,4.0,4921.0,2.43,30.9,Residential,Low,0,Friday,May,0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.625070847694428,2.0869135565185366,6.029925372672534,0.09035708857392151,1.2079651822979531,0,-1.6941797438053428,0.09319479936605132,0
T00053,R0082,Zone_3,-1.0717865668472175,-1.0620381099545428,-0.9137053389715998,2024-07-22,0.0,Kavya Singh,26.0,Male,Pune,2025-10-12 00:03:47.581311,-1.7854074288929924,-0.7295764288901869,3.15,12971.0,2.11,38.0,Business,Low,0,Monday,July,1,True,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.118061088839417,1.5040773967762742,4.923413450036469,0.06776744270193463,-1.0168896895459931,0,-1.0839400062882072,0.09319479936605132,0
T00054,R0228,Zone_7,-1.1091337369279162,-0.8317490157488552,-0.6532965106446198,2023-01-13,0.0,Kavya Ghosh,21.0,Female,Pune,2025-12-24 00:03:47.581311,-1.394663697786165,-0.026056301031792503,4.84,11070.0,0.64,45.2,Industrial,Low,0,Friday,January,0,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,4.397653890559581,1.4678743481123135,5.664803615307419,0.8947449133199121,1.0132958902600024,0,-1.344451707099616,0.6893753966844082,0
